id_tipo_obra,codigo,nombre,descripcion,categoria_general
751,TEXTIL_HUIPIL_GT1208,Huipil Tradicional Estilo Sibinal,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
752,TEXTIL_CORTE_GT1208,Corte Jaspeado Estilo Sibinal,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
753,TEXTIL_FAJA_GT1208,Faja Artesanal Estilo Sibinal,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
754,CERAMICA_BARRO_GT1208,Cerámica de Barro Estilo Sibinal,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
755,MADERA_MASCARA_GT1208,Máscara de Madera Estilo Sibinal,"Máscara tallada a mano para danzas folklóricas típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
756,MADERA_JUGUETE_GT1208,Juguete de Madera Estilo Sibinal,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
757,JADE_TALLADO_GT1208,Jade Tallado Estilo Sibinal,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
758,MUSICA_MARIMBA_GT1208,Marimba de Madera Estilo Sibinal,"Instrumento musical nacional de marimba tallado típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
759,PINTURA_CUADRO_GT1208,Pintura Costumbrista Estilo Sibinal,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Sibinal, departamento de San Marcos.",ARTES_VISUALES
760,CESTERIA_CANASTA_GT1208,Canasta de Mimbre Estilo Sibinal,"Canastas y artículos de fibra natural tejida típico del municipio de Sibinal, departamento de San Marcos.",ARTESANIA
761,TEXTIL_HUIPIL_GT1209,Huipil Tradicional Estilo Tajumulco,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
762,TEXTIL_CORTE_GT1209,Corte Jaspeado Estilo Tajumulco,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
763,TEXTIL_FAJA_GT1209,Faja Artesanal Estilo Tajumulco,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
764,CERAMICA_BARRO_GT1209,Cerámica de Barro Estilo Tajumulco,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
765,MADERA_MASCARA_GT1209,Máscara de Madera Estilo Tajumulco,"Máscara tallada a mano para danzas folklóricas típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
766,MADERA_JUGUETE_GT1209,Juguete de Madera Estilo Tajumulco,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
767,JADE_TALLADO_GT1209,Jade Tallado Estilo Tajumulco,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
768,MUSICA_MARIMBA_GT1209,Marimba de Madera Estilo Tajumulco,"Instrumento musical nacional de marimba tallado típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
769,PINTURA_CUADRO_GT1209,Pintura Costumbrista Estilo Tajumulco,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Tajumulco, departamento de San Marcos.",ARTES_VISUALES
770,CESTERIA_CANASTA_GT1209,Canasta de Mimbre Estilo Tajumulco,"Canastas y artículos de fibra natural tejida típico del municipio de Tajumulco, departamento de San Marcos.",ARTESANIA
771,TEXTIL_HUIPIL_GT1210,Huipil Tradicional Estilo Tejutla,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
772,TEXTIL_CORTE_GT1210,Corte Jaspeado Estilo Tejutla,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
773,TEXTIL_FAJA_GT1210,Faja Artesanal Estilo Tejutla,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
774,CERAMICA_BARRO_GT1210,Cerámica de Barro Estilo Tejutla,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
775,MADERA_MASCARA_GT1210,Máscara de Madera Estilo Tejutla,"Máscara tallada a mano para danzas folklóricas típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
776,MADERA_JUGUETE_GT1210,Juguete de Madera Estilo Tejutla,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
777,JADE_TALLADO_GT1210,Jade Tallado Estilo Tejutla,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
778,MUSICA_MARIMBA_GT1210,Marimba de Madera Estilo Tejutla,"Instrumento musical nacional de marimba tallado típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
779,PINTURA_CUADRO_GT1210,Pintura Costumbrista Estilo Tejutla,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Tejutla, departamento de San Marcos.",ARTES_VISUALES
780,CESTERIA_CANASTA_GT1210,Canasta de Mimbre Estilo Tejutla,"Canastas y artículos de fibra natural tejida típico del municipio de Tejutla, departamento de San Marcos.",ARTESANIA
781,TEXTIL_HUIPIL_GT1211,Huipil Tradicional Estilo San Rafael Pie de la Cuesta,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
782,TEXTIL_CORTE_GT1211,Corte Jaspeado Estilo San Rafael Pie de la Cuesta,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
783,TEXTIL_FAJA_GT1211,Faja Artesanal Estilo San Rafael Pie de la Cuesta,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
784,CERAMICA_BARRO_GT1211,Cerámica de Barro Estilo San Rafael Pie de la Cuesta,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
785,MADERA_MASCARA_GT1211,Máscara de Madera Estilo San Rafael Pie de la Cuesta,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
786,MADERA_JUGUETE_GT1211,Juguete de Madera Estilo San Rafael Pie de la Cuesta,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
787,JADE_TALLADO_GT1211,Jade Tallado Estilo San Rafael Pie de la Cuesta,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
788,MUSICA_MARIMBA_GT1211,Marimba de Madera Estilo San Rafael Pie de la Cuesta,"Instrumento musical nacional de marimba tallado típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
789,PINTURA_CUADRO_GT1211,Pintura Costumbrista Estilo San Rafael Pie de la Cuesta,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTES_VISUALES
790,CESTERIA_CANASTA_GT1211,Canasta de Mimbre Estilo San Rafael Pie de la Cuesta,"Canastas y artículos de fibra natural tejida típico del municipio de San Rafael Pie de la Cuesta, departamento de San Marcos.",ARTESANIA
791,TEXTIL_HUIPIL_GT1212,Huipil Tradicional Estilo Nuevo Progreso,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
792,TEXTIL_CORTE_GT1212,Corte Jaspeado Estilo Nuevo Progreso,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
793,TEXTIL_FAJA_GT1212,Faja Artesanal Estilo Nuevo Progreso,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
794,CERAMICA_BARRO_GT1212,Cerámica de Barro Estilo Nuevo Progreso,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
795,MADERA_MASCARA_GT1212,Máscara de Madera Estilo Nuevo Progreso,"Máscara tallada a mano para danzas folklóricas típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
796,MADERA_JUGUETE_GT1212,Juguete de Madera Estilo Nuevo Progreso,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
797,JADE_TALLADO_GT1212,Jade Tallado Estilo Nuevo Progreso,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
798,MUSICA_MARIMBA_GT1212,Marimba de Madera Estilo Nuevo Progreso,"Instrumento musical nacional de marimba tallado típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
799,PINTURA_CUADRO_GT1212,Pintura Costumbrista Estilo Nuevo Progreso,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTES_VISUALES
800,CESTERIA_CANASTA_GT1212,Canasta de Mimbre Estilo Nuevo Progreso,"Canastas y artículos de fibra natural tejida típico del municipio de Nuevo Progreso, departamento de San Marcos.",ARTESANIA
801,TEXTIL_HUIPIL_GT1213,Huipil Tradicional Estilo El Tumbador,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
802,TEXTIL_CORTE_GT1213,Corte Jaspeado Estilo El Tumbador,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
803,TEXTIL_FAJA_GT1213,Faja Artesanal Estilo El Tumbador,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
804,CERAMICA_BARRO_GT1213,Cerámica de Barro Estilo El Tumbador,"Piezas utilitarias y decorativas de barro cocido típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
805,MADERA_MASCARA_GT1213,Máscara de Madera Estilo El Tumbador,"Máscara tallada a mano para danzas folklóricas típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
806,MADERA_JUGUETE_GT1213,Juguete de Madera Estilo El Tumbador,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
807,JADE_TALLADO_GT1213,Jade Tallado Estilo El Tumbador,"Piezas de joyería y escultura en piedra de Jade típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
808,MUSICA_MARIMBA_GT1213,Marimba de Madera Estilo El Tumbador,"Instrumento musical nacional de marimba tallado típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
809,PINTURA_CUADRO_GT1213,Pintura Costumbrista Estilo El Tumbador,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de El Tumbador, departamento de San Marcos.",ARTES_VISUALES
810,CESTERIA_CANASTA_GT1213,Canasta de Mimbre Estilo El Tumbador,"Canastas y artículos de fibra natural tejida típico del municipio de El Tumbador, departamento de San Marcos.",ARTESANIA
811,TEXTIL_HUIPIL_GT1214,Huipil Tradicional Estilo El Rodeo,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
812,TEXTIL_CORTE_GT1214,Corte Jaspeado Estilo El Rodeo,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
813,TEXTIL_FAJA_GT1214,Faja Artesanal Estilo El Rodeo,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
814,CERAMICA_BARRO_GT1214,Cerámica de Barro Estilo El Rodeo,"Piezas utilitarias y decorativas de barro cocido típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
815,MADERA_MASCARA_GT1214,Máscara de Madera Estilo El Rodeo,"Máscara tallada a mano para danzas folklóricas típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
816,MADERA_JUGUETE_GT1214,Juguete de Madera Estilo El Rodeo,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
817,JADE_TALLADO_GT1214,Jade Tallado Estilo El Rodeo,"Piezas de joyería y escultura en piedra de Jade típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
818,MUSICA_MARIMBA_GT1214,Marimba de Madera Estilo El Rodeo,"Instrumento musical nacional de marimba tallado típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
819,PINTURA_CUADRO_GT1214,Pintura Costumbrista Estilo El Rodeo,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de El Rodeo, departamento de San Marcos.",ARTES_VISUALES
820,CESTERIA_CANASTA_GT1214,Canasta de Mimbre Estilo El Rodeo,"Canastas y artículos de fibra natural tejida típico del municipio de El Rodeo, departamento de San Marcos.",ARTESANIA
821,TEXTIL_HUIPIL_GT1215,Huipil Tradicional Estilo Malacatán,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
822,TEXTIL_CORTE_GT1215,Corte Jaspeado Estilo Malacatán,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
823,TEXTIL_FAJA_GT1215,Faja Artesanal Estilo Malacatán,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
824,CERAMICA_BARRO_GT1215,Cerámica de Barro Estilo Malacatán,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
825,MADERA_MASCARA_GT1215,Máscara de Madera Estilo Malacatán,"Máscara tallada a mano para danzas folklóricas típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
826,MADERA_JUGUETE_GT1215,Juguete de Madera Estilo Malacatán,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
827,JADE_TALLADO_GT1215,Jade Tallado Estilo Malacatán,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
828,MUSICA_MARIMBA_GT1215,Marimba de Madera Estilo Malacatán,"Instrumento musical nacional de marimba tallado típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
829,PINTURA_CUADRO_GT1215,Pintura Costumbrista Estilo Malacatán,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Malacatán, departamento de San Marcos.",ARTES_VISUALES
830,CESTERIA_CANASTA_GT1215,Canasta de Mimbre Estilo Malacatán,"Canastas y artículos de fibra natural tejida típico del municipio de Malacatán, departamento de San Marcos.",ARTESANIA
831,TEXTIL_HUIPIL_GT1216,Huipil Tradicional Estilo Catarina,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
832,TEXTIL_CORTE_GT1216,Corte Jaspeado Estilo Catarina,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
833,TEXTIL_FAJA_GT1216,Faja Artesanal Estilo Catarina,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
834,CERAMICA_BARRO_GT1216,Cerámica de Barro Estilo Catarina,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
835,MADERA_MASCARA_GT1216,Máscara de Madera Estilo Catarina,"Máscara tallada a mano para danzas folklóricas típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
836,MADERA_JUGUETE_GT1216,Juguete de Madera Estilo Catarina,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
837,JADE_TALLADO_GT1216,Jade Tallado Estilo Catarina,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
838,MUSICA_MARIMBA_GT1216,Marimba de Madera Estilo Catarina,"Instrumento musical nacional de marimba tallado típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
839,PINTURA_CUADRO_GT1216,Pintura Costumbrista Estilo Catarina,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Catarina, departamento de San Marcos.",ARTES_VISUALES
840,CESTERIA_CANASTA_GT1216,Canasta de Mimbre Estilo Catarina,"Canastas y artículos de fibra natural tejida típico del municipio de Catarina, departamento de San Marcos.",ARTESANIA
841,TEXTIL_HUIPIL_GT1217,Huipil Tradicional Estilo Ayutla,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
842,TEXTIL_CORTE_GT1217,Corte Jaspeado Estilo Ayutla,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
843,TEXTIL_FAJA_GT1217,Faja Artesanal Estilo Ayutla,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
844,CERAMICA_BARRO_GT1217,Cerámica de Barro Estilo Ayutla,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
845,MADERA_MASCARA_GT1217,Máscara de Madera Estilo Ayutla,"Máscara tallada a mano para danzas folklóricas típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
846,MADERA_JUGUETE_GT1217,Juguete de Madera Estilo Ayutla,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
847,JADE_TALLADO_GT1217,Jade Tallado Estilo Ayutla,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
848,MUSICA_MARIMBA_GT1217,Marimba de Madera Estilo Ayutla,"Instrumento musical nacional de marimba tallado típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
849,PINTURA_CUADRO_GT1217,Pintura Costumbrista Estilo Ayutla,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Ayutla, departamento de San Marcos.",ARTES_VISUALES
850,CESTERIA_CANASTA_GT1217,Canasta de Mimbre Estilo Ayutla,"Canastas y artículos de fibra natural tejida típico del municipio de Ayutla, departamento de San Marcos.",ARTESANIA
851,TEXTIL_HUIPIL_GT1218,Huipil Tradicional Estilo Ocós,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
852,TEXTIL_CORTE_GT1218,Corte Jaspeado Estilo Ocós,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
853,TEXTIL_FAJA_GT1218,Faja Artesanal Estilo Ocós,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
854,CERAMICA_BARRO_GT1218,Cerámica de Barro Estilo Ocós,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
855,MADERA_MASCARA_GT1218,Máscara de Madera Estilo Ocós,"Máscara tallada a mano para danzas folklóricas típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
856,MADERA_JUGUETE_GT1218,Juguete de Madera Estilo Ocós,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
857,JADE_TALLADO_GT1218,Jade Tallado Estilo Ocós,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
858,MUSICA_MARIMBA_GT1218,Marimba de Madera Estilo Ocós,"Instrumento musical nacional de marimba tallado típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
859,PINTURA_CUADRO_GT1218,Pintura Costumbrista Estilo Ocós,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Ocós, departamento de San Marcos.",ARTES_VISUALES
860,CESTERIA_CANASTA_GT1218,Canasta de Mimbre Estilo Ocós,"Canastas y artículos de fibra natural tejida típico del municipio de Ocós, departamento de San Marcos.",ARTESANIA
861,TEXTIL_HUIPIL_GT1219,Huipil Tradicional Estilo San Pablo,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
862,TEXTIL_CORTE_GT1219,Corte Jaspeado Estilo San Pablo,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
863,TEXTIL_FAJA_GT1219,Faja Artesanal Estilo San Pablo,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
864,CERAMICA_BARRO_GT1219,Cerámica de Barro Estilo San Pablo,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
865,MADERA_MASCARA_GT1219,Máscara de Madera Estilo San Pablo,"Máscara tallada a mano para danzas folklóricas típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
866,MADERA_JUGUETE_GT1219,Juguete de Madera Estilo San Pablo,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
867,JADE_TALLADO_GT1219,Jade Tallado Estilo San Pablo,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
868,MUSICA_MARIMBA_GT1219,Marimba de Madera Estilo San Pablo,"Instrumento musical nacional de marimba tallado típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
869,PINTURA_CUADRO_GT1219,Pintura Costumbrista Estilo San Pablo,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San Pablo, departamento de San Marcos.",ARTES_VISUALES
870,CESTERIA_CANASTA_GT1219,Canasta de Mimbre Estilo San Pablo,"Canastas y artículos de fibra natural tejida típico del municipio de San Pablo, departamento de San Marcos.",ARTESANIA
871,TEXTIL_HUIPIL_GT1220,Huipil Tradicional Estilo El Quetzal,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
872,TEXTIL_CORTE_GT1220,Corte Jaspeado Estilo El Quetzal,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
873,TEXTIL_FAJA_GT1220,Faja Artesanal Estilo El Quetzal,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
874,CERAMICA_BARRO_GT1220,Cerámica de Barro Estilo El Quetzal,"Piezas utilitarias y decorativas de barro cocido típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
875,MADERA_MASCARA_GT1220,Máscara de Madera Estilo El Quetzal,"Máscara tallada a mano para danzas folklóricas típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
876,MADERA_JUGUETE_GT1220,Juguete de Madera Estilo El Quetzal,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
877,JADE_TALLADO_GT1220,Jade Tallado Estilo El Quetzal,"Piezas de joyería y escultura en piedra de Jade típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
878,MUSICA_MARIMBA_GT1220,Marimba de Madera Estilo El Quetzal,"Instrumento musical nacional de marimba tallado típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
879,PINTURA_CUADRO_GT1220,Pintura Costumbrista Estilo El Quetzal,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de El Quetzal, departamento de San Marcos.",ARTES_VISUALES
880,CESTERIA_CANASTA_GT1220,Canasta de Mimbre Estilo El Quetzal,"Canastas y artículos de fibra natural tejida típico del municipio de El Quetzal, departamento de San Marcos.",ARTESANIA
881,TEXTIL_HUIPIL_GT1221,Huipil Tradicional Estilo La Reforma,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
882,TEXTIL_CORTE_GT1221,Corte Jaspeado Estilo La Reforma,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
883,TEXTIL_FAJA_GT1221,Faja Artesanal Estilo La Reforma,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
884,CERAMICA_BARRO_GT1221,Cerámica de Barro Estilo La Reforma,"Piezas utilitarias y decorativas de barro cocido típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
885,MADERA_MASCARA_GT1221,Máscara de Madera Estilo La Reforma,"Máscara tallada a mano para danzas folklóricas típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
886,MADERA_JUGUETE_GT1221,Juguete de Madera Estilo La Reforma,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
887,JADE_TALLADO_GT1221,Jade Tallado Estilo La Reforma,"Piezas de joyería y escultura en piedra de Jade típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
888,MUSICA_MARIMBA_GT1221,Marimba de Madera Estilo La Reforma,"Instrumento musical nacional de marimba tallado típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
889,PINTURA_CUADRO_GT1221,Pintura Costumbrista Estilo La Reforma,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de La Reforma, departamento de San Marcos.",ARTES_VISUALES
890,CESTERIA_CANASTA_GT1221,Canasta de Mimbre Estilo La Reforma,"Canastas y artículos de fibra natural tejida típico del municipio de La Reforma, departamento de San Marcos.",ARTESANIA
891,TEXTIL_HUIPIL_GT1222,Huipil Tradicional Estilo Pajapita,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
892,TEXTIL_CORTE_GT1222,Corte Jaspeado Estilo Pajapita,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
893,TEXTIL_FAJA_GT1222,Faja Artesanal Estilo Pajapita,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
894,CERAMICA_BARRO_GT1222,Cerámica de Barro Estilo Pajapita,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
895,MADERA_MASCARA_GT1222,Máscara de Madera Estilo Pajapita,"Máscara tallada a mano para danzas folklóricas típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
896,MADERA_JUGUETE_GT1222,Juguete de Madera Estilo Pajapita,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
897,JADE_TALLADO_GT1222,Jade Tallado Estilo Pajapita,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
898,MUSICA_MARIMBA_GT1222,Marimba de Madera Estilo Pajapita,"Instrumento musical nacional de marimba tallado típico del municipio de Pajapita, departamento de San Marcos.",ARTESANIA
